id,id_dup,type,lan,title,title_dup,content,content_dup,cos_similarity,content_distance,title_distance,certainty
112828,169685,2,1,Vreau sÃ„Âƒ sper,Vreau sÃ„Âƒ sper,isus te chem in rugaciune ajuta ma sa pot sa nving ca incercarea ma doboara te rog raspunde mi cand ,isus te chem in rugaciune ajuta ma sa pot sa nving caci incercarea ma doboara te rog raspunde mi can,0.999469067,0.98,1,validated
107623,119100,2,1,"ViaÄ¹Åa, inima, sufletul",Bucuria mea eÄ¹ÂŸti numai Tu !,viata inima sufletul ca multumire ti le aduc ca esti maret tu esti divin din suflet azi ma inchin ni,viata inima sufletul ca multumire ti le aduc ca esti maret tu esti divin din suflet azi ma inchin ni,0.999267629,1,0.363636364,validated
5676,178020,2,1,"El ne-a iubit, venind in lume",El ne-a iubit venind Ä‚Å½n lume (ÄŒÂ˜tiind cÃ„Âƒ-I viu pot Ä‚Å½nvinge teama),el ne iubit venind in lume ca noi pierduti sa fim salvati prin sangele varsat pe cruce la golgota is,el ne iubit venind in lume ca noi pierduti sa fim salvati prin sangele varsat pe cruce la golgota is,0.999248087,1,0.514285714,validated
148077,158366,2,1,Numai pe genunchi,Numai la cruce,numai pe genunchi poti porni spre drumul umilintei viata noua tu poti gasi doar prin darul pocaintei,numai pe genunchi poti porni pe drumul umilintei viata noua tu poti gasi doar prin darul pocaintei n,0.999203966,0.98,0.451612903,validated
137975,153717,2,1,Dragostea-i din Dumnezeu,Dragostea,dragostea din dumnezeu ea din veacuri mereu si orice dar dac ai avea mai presus dragostea dragostea ,dragostea din dumnezeu ea din veacuri mereu si orice dar daca aii avea mai presus dragostea r dragos,0.999093877,0.96,0.545454545,validated
6452,6615,2,1,Poate n-a fost voia Lui,De-atÄ‚Ë˜tea ori,de atatea ori te afli la rascruci de drum si mintea ta pe rand atatea ganduri vin atatea planuri tie,de atatea ori te afli la rascruci de drum si in mintea ta pe rand atatea ganduri vin atatea planuri ,0.999055182,0.97,0.358974359,validated
60299,66523,2,1,De cand am aflat calea Ta,De cÄ‚Ë˜nd am aflat Calea Ta,de cand am aflat calea ta mereu mereu te vad pe creucea de pe golgota si dragostea vreau sa ti arat ,de cand am aflat calea ta mereu mereu te vad pe crucea de pe golgota si dragostea vreau sa ti arat e,0.99902274,0.99,0.867924528,validated
125200,137259,2,1,"ConÄ¹ÂŸtient sunt Doamne, bine",Constient sunt Doamne bine,constient sunt doamne bine daca ai fi langa mine totu jurul meu demult ar narui soarele pe cer ar st,constient sunt doamne bine daca ai fi langa mine totu jurul meu demult ar narui soarele pe cer ar st,0.998978996,1,0.892857143,validated
1809,5845,2,1,"Mi-e dor de Tine, Doamne","Mi-e dor de Tine, Doamne",mi dor de tine doamne stapanul meu preasfant ce as face fara tine pe acest strain pamant in orice zi,mi dor de tine doamne stapanul meu preasfant ce as face fara tine pe acest strain pamant in orice zi,0.998920922,1,1,validated
6707,113392,2,1,Cu spini,Cu spini pe fruntea Sa,cu spini pe fruntea sa tintuit pe cruce plangea pentru lume plangea pentru tine el jertfit ca tu sa ,cu spini pe fruntea sa tintuit pe cruce plangea pentru lume plangea pentru tine el jertfit ca tu sa ,0.998821749,1,0.533333333,validated
1861,4811,2,1,StÃ„ÂƒpÄ‚Ë˜neÄ¹ÂŸte-te-n mÄ‚Ë˜nie,StÃ„ÂƒpÄ‚Ë˜neÄ¹ÂŸte-te-n mÄ‚Ë˜nie,stapaneste te manie sa nu spui nici un cuvant caci din vorbele maniei multe rele lume sunt nu vorbi ,stapaneste te manie sa nu spui nici un cuvant caci din vorbele maniei multe rele lime sunt nu vorbi ,0.998732492,0.99,1,validated
4171,5793,2,1,Bucuria vietii? Doamne Tu ne-ai dat,"Bucuria vietii, Doamne",bucuria vietii doamne tu ne ai dat prin jertfa ta sfanta ne ai rascumparat multe suferinte chinuri s,bucuria vietii doamne tu ne ai dat prin jertfa ta sfanta ne ai rascumparat multe suferinte chinuri s,0.998719214,1,0.736842105,validated
1463,4966,2,1,Isus izvorul vieÄ¹Åii noastre,"Isus, izvorul vietii noastre",isus izvorul vietii noastre har ceresc ne ai daruit de noi tu te ai indurat si ne ai iubit tu ne ai ,isus izvorul vietii noastre har ceresc ne ai daruit de noi tu te ai indurat si ne ai gasit tu ne ai ,0.998687679,0.97,0.896551724,validated
6998,62593,2,1,Iertare,Era o zi cu nori,era zi cu nori pamantu ntreg incremenit privea un om plangand pe cruce la calvar fara pacat nevinova,era zi cu nori pamantu ntreg incremenit privea un om plangand pe cruce la calvar fara pacat nevinova,0.998662996,1,0.260869565,validated
102554,164042,2,1,A trecut Ä‚Å½nc-un an din viaÄ¹ÅÃ„Âƒ,A trecut Ä‚Å½ncÃ„Âƒ un an din viaÄ¹ÅÃ„Âƒ,trecut inc un an din viata zburat de parca nici fost te ai gandit la ceea ce ai facut cate zile le a,trecut inca un an din viata zburat de parca nici fost te ai gandit la ceea ce ai facut cate zile le ,0.998556523,0.99,0.923076923,validated
107140,167037,2,1,Aleluia !,Atunci cand David lauda ( Sol Major ),atunci cand david lauda intreg vazduhul se bucura caci pacea din inalt venea in inimi in acorduri ca,atunci cand david lauda intreg vazduhul se bucura caci pacea din inalt venea in inimi in acorduri ca,0.998552785,1,0.217391304,validated
164940,166813,2,1,"O, nu uita!",Ne apropiem de vesnicii,ne apropiem de vesnicii cu fiecare pas grabit in orice ceas tu esti silit sa te desparti de ce ai iu,ne apropiem de vesnicii cu fiecare pas grabit in orice ceas tu esti silit sa te desparti de ce ai iu,0.998521326,1,0.176470588,validated
151246,157393,2,1,E sÃ„ÂƒrbÃ„Âƒtoare-n Israel,E sÃ„ÂƒrbÃ„Âƒtoare-n Israel,sarbatoare israel si corul ingerilor canta ca nascut emanuel bucurie tara sfanta ce mare har ce sple,sarbatoare israel si corul ingerilor canta ca nascut emanuel bucurie tara sfanta ce mare har ce sple,0.998456473,1,1,validated
1403,1600,2,1,Ce minunat,Ce minunat e sa fii dintr-o familie,ce minunat sa fi dintr familie familia sfanta domnul isus suntem familie unita suntem familie reala ,ce minunat sa fii dintr familie familia sfanta domnului isus suntem familie unita suntem familie rea,0.998414454,0.97,0.444444444,validated
59249,1653,2,1,Cant Aleluia Tie Dumnezeul meu slavit,CÄ‚Ë˜nt aleluia,cant aleluia tie dumnezeul meu slavit cant aleluia te iubesc ca tu ai mantuit jertfa multumirii arda,cant aleluia tie dumnezeul meu slavit cant aleluia te iubesc caci tu ai mantuit jertfa multumirii ar,0.998344152,0.98,0.384615385,validated
60293,4425,2,1,Ä‚ÂŽn curÄ‚Ë˜nd s-a termina,Ä‚ÂŽn curÄ‚Ë˜nd,in curand termina greul ce aici am dus si in slava vom pleca impreuna cu isus vom canta ne om bucura,fa in curand sa termina greul ce aici am dus si in slava vom pleca impreuna cu isus vom canta ne om ,0.998293162,0.94,0.714285714,validated
146444,171213,2,1,De cÄ‚Ë˜nd m-am pocÃ„Âƒit,PÃ„Âƒstorul meu,de cand am pocait sunt cel mai fericit numele meu scris in ceruri spre cer calatoresc la domnul ma g,de cand am pocait sunt cel mai fericit caci numele mi scris in ceruri spre cer calatoresc la domnul ,0.998288857,0.94,0.25,validated
7162,85065,2,1,Fii cu mine acum,Fii cu mine acum,ma trezesc si adorm cu gandul doar la tine si ma gandesc plangand ce ai rabdat pentru mine ca eu sa ,ma trezesc si adorm cu gandul doar la tine si ma gandesc plangand ce ai rabdat pentru mine ca eu sa ,0.998184379,1,1,validated
59245,74250,2,1,Mire tu astÃ„Âƒzi ai ales,FiÄŒÂ›i binecuvÄ‚Ë˜ntaÄŒÂ›i de Domnul slavei,mire tu astazi ai ales ca viata ntreaga sa ti petreci langa ea de aceea de acum incolo nu vei mai fi,mire tu astazi ai ales ca viata ntreaga sa ti petreci langa ea de aceea de acum incolo nu vei mai fi,0.998134932,1,0.202898551,validated
4603,167048,2,1,A trecut o zi,"A trecut o zi, a trecut un an",te zbati intr una viata asta frate draga dar nu uita ca toate trecatoare ai azi prilejul sa ii dai l,te zbati intr una viata asta frate drag dar nu uita ca toate trecatoare ai azi prilejul sa ii dai lu,0.998078024,0.99,0.619047619,validated
153044,166954,2,1,AdevÃ„Âƒru-i adevÃ„Âƒr,Adevaru-i adevar chiar daca doare,cerceteaza te sa vezi pe care cale esti pe calea vietii sau mergi la pierzare hai deschide biblia si,cerceteaza te sa vezi pe care cale esti pe calea vietii sau mergi la pierzare hai deschide biblia si,0.998062187,1,0.509090909,validated
111767,156326,2,1,Zece mii de motive,CÄ‚Ë˜ntÃ„Âƒ suflet al meu pentru Dumnezeu,canta suflet al meu pentru dumnezeu cel binecuvantat al lui nume sfant canta acum cum nu ai mai cant,canta suflet al meu pentru dumnezeu cel binecuvantat al lui nume sfant canta acum cum nu ai mai cant,0.998030689,1,0.271186441,validated
1078,84939,2,1,CÄ‚Ë˜nd eÄ¹ÂŸti Ä‚Å½n necaz,Ca vulturii,cand esti in necaz si iti este greu si esti apasat in sufletul tau nu uita nu uita ca cei ce se incr,cand esti in necaz si iti este greu si esti apasat in sufletul tau nu uita nu uita caci cei cei ce s,0.998003173,0.94,0.210526316,validated
4319,137069,2,1,"MÄ‚Ë˜na Ta, Doamne",CÄ‚Ë˜nd privesc bolta-nstelatÃ„Âƒ ce-i Ä‚Å½ntinsÃ„Âƒ sus,cand privesc bolta nstelata ce intinsa sus ma cuprinde un dor sa merg inspre isus sunt ca petru ce p,cand privesc bolta nstelata ce intinsa sus ma cuprinde un dor sa merg inspre isus sunt ca petru ce p,0.997981737,1,0.243243243,validated
4444,157712,2,1,S-a nÃ„Âƒscut un Ä‚ÂŽmpÃ„Âƒrat,S-a nÃ„Âƒscut un Ä‚ÂŽmpÃ„Âƒrat,fa nascut un imparat domn al pacii minunat nascut mantuitor domn al tuturor aleluia ingerii cantau l,nascut un imparat domn al pacii minunat nascut mantuitor domn al tuturor aleluia ingerii cantau alel,0.997912865,0.97,1,validated
2127,5247,2,1,Azi Domnul este pÃ„Âƒstorul meu,Azi Domnul este pastorul meu,azi domnul este pastorul meu eu lipsa am sa duc din verzi pasuni si din ape vii eu sufletu mi adap r,azi domnul este pastorul meu eu lipsa am sa duc din verzi pasuni si din ape vii eu sufletu mi adap r,0.997897098,1,0.915254237,validated
1113,59146,2,1,Se sting candele rÄ‚Ë˜nd pe rÄ‚Ë˜nd,Se sting candele rÄ‚Ë˜nd pe rÄ‚Ë˜nd,se sting candele rand pe rand in noaptea de tacere se aud doar inimi care plang rapuse de durere ei ,se sting candele rand pe rand in noaptea de tacere se aud doar inimi care plang rapuse de durere r e,0.997877781,0.98,1,validated
2465,101858,2,1,Dragostea Ta,Dragostea Ta,astazi te rog doamne din nou sa ma strangi mereu la pieptul tau vreau sa te ating si sa te simt sa m,astazi te rog doamne din nou sa ma strangi mereu la pieptul tau vreau sa te ating si sa te simt sa m,0.997875089,1,1,validated
110416,129237,2,1,Dragostea,Dragostea,dragostea mereu va lupta pana la capat ea va rabda bunatatea felul ei de fi de rau pe nimeni nu va v,dragostea mereu va lupta pana la capat ea va rabda bunatatea felul ei de fi de rau pe nimeni nu va v,0.997831131,1,1,validated
66706,177770,2,1,"CÄ‚Ë˜t de mare eÄ¹ÂŸti, o, Doamne","Ce mare eÄŒÂ™ti o Doamne (Mare eÄŒÂ™ti, mare-i slava Ta)",ce mare esti doamne ce mare esti si sfant spun soarele si luna si vuietul de vant si trasnetul ce cu,ce mare esti doamne ce mare esti si sfant spun soarele si luna si vuietul de vant si trasnetul ce cu,0.997826291,1,0.494382022,validated
1891,74306,2,1,Hristos a Ä‚Å½nviat din morÄ¹Åi!,Christos a Ä‚Å½nviat din morÄ¹Åi,hristos inviat din morti cu moartea pe moarte calcand si celor din morminte viata daruindu le,christos inviat din morti cu moartea pe moarte calcand si celor din morminte viata daruindu le,0.997800458,0.994652406,0.939393939,validated
7276,153760,2,1,Azi la cina cea de tainÃ„Âƒ,La Cina,azi la cina cea de taina cu toti ne am adunat ca sa preamarim pe domnul care ne salvat si pentru min,azi la cina cea de taina toti am adunat ca sa preamarim pe domnul care ne salvat si pentru mine sufe,0.99773796,0.94,0.294117647,validated
163522,176412,2,1,Uniti in templul Tau Sfant,UniÄŒÂ›i Ä‚Å½n templul TÃ„Âƒu SfÄ‚Ë˜nt,uniti in templul tau sfant ne am adunat isuse te chemam dorim ta prezenta sa fie in permanenta intre,uniti in templul tau sfant ne am adunat isuse te chemam dorim ta prezenta sa fie in permanenta intre,0.997668146,1,0.6875,validated
3137,74350,2,1,Este loc pregÃ„Âƒtit,Este loc pregÃ„Âƒtit pentru cei credincioÄ¹ÂŸi,este loc pregatit pentru cei credinciosi sus in cer unde nu sunt dureri ci mereu bucurii necurmat me,este loc pregatit pentru cei credinciosi sus in cer unde nu sunt dureri ci mereu bucurii necurmat me,0.997399474,1,0.606060606,validated
173424,173673,2,1,ce frumos va fi in ceruri cand durerea se va termina,Ce frumos va fi in ceruri,ce frumos va fi in ceruri cand durerea se va termina si vom sta cu tin la masa vesnic ne vom bucura ,ce frumos va fi in ceruri cand durerea se va termina si vom sta cu tin la masa vesnic ne vom bucura ,0.997386322,1,0.623376623,validated
169500,176971,2,1,"Noi ÄŒÂ™tim, Isuse, cÃ„Âƒ-ntr-o zi",Cu harfele Ä‚Å½n mÄ‚Ë˜nÃ„Âƒ vor cÄ‚Ë˜nta,noi stim isuse ca ntr zi din stralucire vei veni sa ti iei mireasa ce te asteapta suspinand ce mare ,noi stim isuse ca ntr zi din stralucire vei veni sa ti iei mireasa ta ce asteapta suspinand ce mare ,0.997373504,0.97,0.243243243,validated
2141,66264,2,1,CÄ‚Ë˜nd te afli-ngrijorat,StrigÃ„Âƒ cÃ„Âƒtre Domnul,re cand te afli ngrijorat striga catre domnul de povara de pacat striga catre domnul striga catre do,cand te afli ngrijorat striga catre domnul de povara de pacat striga catre domnul striga catre domnu,0.997343802,0.97,0.2,validated
1584,6945,2,1,"O,Doamne Isuse,noi Te preamÃ„Âƒrim","O Doamne Isuse,noi Te preamarim",doamne isuse noi te preamarim ca ne dai si astazi bucurii din plin copilasii astazi inainte ti stau ,doamne isuse noi te preamarim ca ne dai si astazi bucurii din plin copilasii astazi inainte ti stau ,0.997312811,1,0.892307692,validated
5254,59137,2,1,Domnul vrea ca sa binecuvanteze,Domnul vrea ca sÃ„Âƒ binecuvinteze,domnul vrea ca sa binecuvanteze pe toti oamenii sa ii lumineze usa si ferestrele deschide le las sa ,domnul vrea ca sa binecuvinteze pe toti oamenii sa ii lumineze usa si ferestrele deschide le las sa ,0.997278744,0.99,0.892307692,validated
107707,112858,2,1,"Pentru soare ÄŒÂ™i ploaie, rÃ„ÂƒsÃ„Âƒrit ÄŒÂ™i amurg",Ä‚ÂŽÄ¹Åi mulÄ¹Åumim,pentru soare si ploaie rasarit si amurg zambet si lacrimi pentru tot ce primim iti multumim iti mult,pentru soare si ploaie rasarit si amurg zambet si lacrimi pentru tot ce primim iti multumim iti mult,0.997246924,1,0.164383562,validated
6515,6452,2,1,De-atatea ori te afli la rascruci de drum,Poate n-a fost voia Lui,de atatea ori te afli la rascruci de drum si mintea ta pe rand atatea ganduri vin atatea planuri tie,de atatea ori te afli la rascruci de drum si mintea ta pe rand atatea ganduri vin atatea planuri tie,0.997231043,1,0.34375,validated
55562,127304,2,1,"AscultÃ„Âƒ, Doamne, strigÃ„Âƒtele mele","AscultÃ„Âƒ, Doamne, strigÃ„Âƒtele mele",asculta doamne strigatele mele si ia aminte la rugaciunea mea mie inima mahnita de durere te rog asc,asculta doamne strigatele mele si ia aminte la rugaciunea mea mi inima mahnita de durere te rog ascu,0.997095281,0.99,1,validated
159082,160695,2,1,Fiu rÃ„ÂƒtÃ„Âƒcitor Ä‚Å½n lume,Fiu ratacitor in lume,fiu ratacitor in lume fost am fara dumnezeu el chemat am ascultat am plecat pe drumul rau din lumea ,fiu ratacitor in lume fost am fara dumnezeu el chemat am ascultat am plecat pe drumul rau din lumea ,0.997084386,1,0.705882353,validated
4301,166878,2,1,Ai ales,Ai ales piroane Ä¹ÂŸi spini,judecata suverana ntalnit cu iubirea dragostei fara sfarsit pe cruce intr jertfa de sfant miel sa po,judecata suverana ntalnit cu iubirea dragostei far de sfarsit pe cruce intr jertfa de sfant miel sa ,0.997083035,0.97,0.411764706,validated
1753,74318,2,1,Cu Isus oriunde,Cu Isus oriunde pot sÃ„Âƒ merg voios,cu isus oriunde pot sa merg voios unde prezent isus eu nu sunt fricos numai langa domnul meu eu sunt,cu isus oriunde pot sa merg voios unde prezent isus eu nu sunt fricos numai langa domnul meu eu sunt,0.996902062,1,0.588235294,validated
173082,177620,2,1,Cand El vorbeste,CÄ‚Ë˜nd El vorbeÄŒÂ™te,cand el vorbeste pamantul se clatina marea asculta cand el vorbeste cand el vorbeste totul sta nemis,cand el vorbeste pamantul se clatina marea asculta cand el vorbeste cand el vorbeste totul sta nemis,0.996883337,1,0.736842105,validated
7175,73040,2,1,Prieten care-alergi,Prieten care-alergi,prieten care alergi prin lumea de pacat pace nu gasesti si sufletul ti mpovarat daca crezi ca nu mai,prieten care alergi prin lumea de pacat pace nu gasesti si sufletul ti mpovarat daca crezi ca nu mai,0.996830066,1,1,validated
4835,74273,2,1,Biblia mÃ„Âƒ-nvaÄ¹ÅÃ„Âƒ,"Biblia mÃ„Âƒ-nvaÄ¹ÅÃ„Âƒ, cÃ„Âƒ tot ce este rÃ„Âƒu",biblia ma nvata ca tot ce este rau vine de la cel rau de aceea dragul meu vorba rea ce imi spui in i,biblia ma nvata ca tot ce este rau vine de la cel rau de aceea dragul meu vorba rea ce imi spui in i,0.996811234,1,0.648648649,validated
1220,1632,2,1,"Te mÃ„Âƒresc de-acum, o, Doamne!",Doamne te mÃ„Âƒresc acuma,te maresc de acum doamne tu esti salvatorul meu prin golgota pe vecie ai facut copilul tau isus mant,doamne te maresc acuma tu esti salvatorul meu prin golgota pe vecie ai facut copilul tau isus mantui,0.996763501,0.91,0.596491228,validated
1710,74479,2,1,De pÃ„Âƒcat Ä‚Å½mpovÃ„Âƒrat,Dragostea Lui m-a ridicat,de pacat impovarat in lume pribegeam despre jertfa lui isus nimic eu nu stiam dar isus ridicat si ra,dragostea lui ridicat din valul de pacat si salvat de pacat impovarat in lume pribegeam despre jertf,0.996732833,0.49,0.230769231,validated
60290,75846,2,1,Pamantul este mare,"PÃ„ÂƒmÄ‚Ë˜ntul este mare, dar pentru Tine-i mic",pamantul este mare dar pentru tine mic singur tu ai asezat si sta pe nimic lumea cat de multa toata ,pamantul este mare dar pentru tine mic singur tu ai asezat si sta pe nimic lumea cat de multa toata ,0.996704321,1,0.492307692,validated
3603,66227,2,1,Ä‚ÂŽmi va rÃ„ÂƒmÄ‚Ë˜ne-n memorie-o zi,Glorii din cer,imi va ramane memorie zi cand schimbat viata mea ziua aceea mereu voi sti semnul iubirii ea prieten ,imi va ramane memorie zi cand schimbat viata mea ziua aceea mereu voi sti semnul iubirii ea prieten ,0.996535418,1,0.156862745,validated
78794,146451,2,1,Te-am scos cu mÄ‚Ë˜nÃ„Âƒ tare,Te-am scos cu mÄ‚Ë˜na tare din Egipt,te am scos cu mana tare din egipt caci eu sunt domnul cel din vesnicie sunt domnul cel care te ntocm,te am scos cu mana tare din egipt ca eu sunt domnul cel din vesnicie sunt domnul cel care te ntocmit,0.996355316,0.98,0.769230769,validated
82607,82608,2,1,ViaÄ¹Åa ta,ExistÃ„Âƒ dupÃ„Âƒ moarte o veÄ¹ÂŸnicie,viata ta buna sau rea in rai sau iad vei merge cu ea in curand se va sfarsi in care vesnicie curand ,exista dupa moarte vesnicie exista dupa moarte un nesfarsit un nesfarsit de chin sau bucurie depinde,0.996222923,0.25,0.163265306,validated
92103,153174,2,1,Nu aici ne este bogÃ„ÂƒÄŒÂ›ia,Nu aceasta e menirea noastrÃ„Âƒ,nu aceasta menirea noastra sa cladim mereu aici valori caci mai sus de zarea cea albastra vrem sa fi,nu aceasta menirea noastra sa cladim mereu aici valori caci mai sus de zarea cea albastra vrem sa fi,0.996140467,1,0.433333333,validated
78967,146453,2,1,Mai este o speranÄ¹ÅÃ„Âƒ pentru tine,Nu mai e mult Ä¹ÂŸi Domnul Isus vine,nu mai mult si domnul isus vine esti pregatit sa auzi chemarea lui strangeti pe cei credinciosi va z,nu mai mult si domnul isus vine esti pregatit sa auzi chemarea lui strangeti pe cei credinciosi va z,0.99592561,1,0.438356164,validated
101854,156315,2,1,Calea cÃ„Âƒtre cer,SÃ„Âƒ mergi pe calea-ngustÃ„Âƒ,sa mergi pe calea ngusta pe domnului carare ea duce pan la tinta la tinta de salvare biruitori sunt ,sa mergi pe calea ngusta pe domnului carare ea duce pana la tinta la tinta de salvare biruitori sunt,0.995795899,0.99,0.333333333,validated
96411,100075,2,1,Ä‚ÂŽmi cer iertare,AstÃ„Âƒzi vin ca fiu risipitor,astazi vin ca fiu ratacitor ma inchin la cruce ma cobor si iti spun acum imi pare rau nu am trait ca,astazi vin ca fiu ratacitor ma inchin la cruce ma cobor si iti spun acum imi pare rau nu am trait ca,0.995639934,1,0.291666667,validated
100790,116109,2,1,PreamÃ„ÂƒreÄŒÂ›ul Domn sublim,Ä‚ÂŽntr-un staul plin de vite,intr un staul printre de vite sta fecioara maria chipul domnului din ceruri se afla iesle langa ea e,intr un staul plin de vite sta fecioara maria chipul domnului din ceruri se afla iesle langa ea r es,0.995589188,0.96,0.275862069,validated
56511,137833,2,1,Hristos a inviat,Ce simÄ¹Åi cÄ‚Ë˜nd spui,tu ai cum sti ce dolorosa nici crucea ce grea de dus ai cum sa sti ce golgota tu ai rabdat ca si isu,ce simti cand spui hristos inviat ce nseamna acest salut te ai intrebat ce simti cand spui viu adeva,0.995298822,0.22,0.15,validated
3113,177411,2,1,Duh de rugÃ„Âƒciune Doamne-n mine pune,"Duh de rugÃ„Âƒciune, Doamne-n mine pune",duh de rugaciune doamne mine pune ca sa pot sa fiu pentru tine viu ca sa pot canta pentru slava ta d,duh de rugaciune doamne mine pune ca sa pot sa fiu pentru tine viu ca sa pot canta pentru slava ta d,0.995255434,1,0.987012987,validated
1335,4772,2,1,DragÃ„Âƒ-i ora dimineÄ¹Åii,DragÃ„Âƒ-i ora dimineÄ¹Åii,draga ora diminetii cand ncepi cu dumnezeu inima se nveseleste ascultand cuvantul sau noi venim in z,draga ora diminetii cand ncepi cu dumnezeu inima se nveseleste ascultand cuvantul sau noi venim in z,0.995091683,1,1,validated
2993,113050,2,1,De suferinÄ¹Åa Ä¹Åi-e mare,Nu e-ncercare prea mare,de suferinta ti mare nu sti ncotro apuci adu ti aminte ca mare cel ce din lut te facut nu ncercare p,de suferinta ti mare nu stii ncotro apuci adu ti aminte ca mare cel ce din lut te facut nu ncercare ,0.995080862,0.99,0.352941176,validated
7246,112818,2,1,Aleluia laudÃ„Âƒ Lui,Aleluia,aleluia lauda lui aleluia cantam domnului spunem lumii ntregi cat de bun domnul nostru dumnezeu il v,aleluia lauda lui aleluia cantam domnului spunem lumii ntregi cat de bun domnul nostru dumnezeu il v,0.994930932,1,0.518518519,validated
74535,167051,2,1,CheamÃ„Âƒ-mÃ„Âƒ Ä‚Å½n ziua de necaz,Asculta poporul Meu,asculta poporul meu si iti voi vorbi asculta israele si te voi sfatui eu sunt domnul tau care ti iau,asculta poporul meu si iti voi vorbi asculta israele si te voi sfatui eu sant domnul tau care ti iau,0.994878299,0.99,0.148148148,validated
59179,62384,2,1,Doamne ia-mi Tu mÄ‚Ë˜na mea Ä‚Å½n orice zi,Doamne ia-mi Tu mÄ‚Ë˜na mea Ä‚Å½n orice zi - Dragostea lui Dumnezeu,doamne ia mi tu mana mea in orice zi tu parinte al vesniciei aripa ta ma pazeasca in orice zi de ori,doamne ia mi tu mana mea in orice zi tu parinte al vesniciei aripa ta ma pazeasca orice zi de orisic,0.994727265,0.97,0.770642202,validated
87511,92988,2,1,Doamne nu mÃ„Âƒ lÃ„Âƒsa,Doamne nu mÃ„Âƒ tem,doamne nu ma tem esti cu mine eu in tine ma incred si prin valea plangerii cand pasesc si daca vin f,doamne nu ma tem esti cu mine eu in tine ma incred prin valea plangerii cand pasesc si daca vin furt,0.994701826,0.97,0.761904762,validated
884,126271,2,1,BinecuvÄ‚Ë˜ntatÃ„Âƒ-i viaÄ¹Åa,"PocÃ„ÂƒinÄ¹ÅÃ„Âƒ, pocÃ„ÂƒinÄ¹ÅÃ„Âƒ",binecuvantata viata impreuna cu isus cand iti lumineaza fata pacea domnului isus pocainta pocainta t,binecuvantata viata impreuna cu isus cand iti lumineaza fata pacea domnului isus pocainta pocainta t,0.994537523,1,0.303030303,validated
879,1170,2,1,Asa de-aproape de tin,AÄ¹ÂŸa de-aproape de Tin',r asa de aproape de tin simt cum te bucuri sau suspini strans legat sunt de inima ta aproape de ea m,ma gandesc mereu la vremea in care cu bratul tau tu ai ridicat planurile tale acuma mi sunt clare ca,0.994510647,0.22,0.826086957,validated
1411,74322,2,1,CurÄ‚Ë˜nd va trebui,CurÄ‚Ë˜nd va trebui sÃ„Âƒ vezi,curand va trebui sa vezi tot ce nu poti acum sa crezi ca moartea nu un sfarsit ci un inceput nemargi,curand va trebui sa vezi tot ce nu vrei acum sa crezi ca moartea nu un sfarsit ci un inceput nemargi,0.994410198,0.97,0.775510204,validated
118721,178464,2,1,Ce aÄ¹ÂŸ fi,Ce aÄŒÂ™ fi de n-ar fi mÄ‚Ë˜na Ta?,ce as fi de ar fi mana ta as cadea infrant de miile de arcuri intinse asupra mea si de lor sageti ce,ce as fi de ar fi mana ta as cadea infrant r din miile de arcuri intinse asupra mea si de lor sageti,0.994388895,0.96,0.4,validated
4473,155849,2,1,Ce mare eÄ¹ÂŸti Tu (Splendoare de-mpÃ„Âƒrat),Splendoare de-mpÃ„Âƒrat,splendoare de mparat cu slava imbracat pamantul va canta lumina haina sa si noaptea nu va sta fugind,splendoare de mparat cu slava imbracat pamantul va canta lumina haina sa si noptea nu va sta fugind ,0.994252814,0.99,0.686567164,validated
4387,6786,2,1,Doamne mai vreau rusalii,Rusalii,doamne mai vreau rusalii cu limbi de foc sa le imprastii pe fiecare sa ne atingi cu duhul tau doamne,doamne mai vreau rusalii cu limbi de foc sa le imprastii pe fiecare sa ne atingi cu duhul tau doamne,0.994096189,1,0.387096774,validated
111739,151247,2,1,E un rÄ‚Ë˜u,Un izvor de fericire am aflat,un izvor de bucuire am in inima ne ncetat un izvor de fericire am aflat de cand isus mi daruit in da,un izvor de fericire am aflat de cand isus mi daruit in dar mantuirea sa de atunci raul divin curge ,0.993675953,0.58,0.15,validated
169849,177109,2,1,Glorie Regelui,Glorie Regelui,ingerii din cer coboara sa vesteasca primavara ca in bezna ntunecata lumina ne fost data cel ce are ,ingerii din cer coboara sa vesteasca primavara ca in bezna ntunecata lumina ne fost data cel ce are ,0.993631278,1,1,validated
127998,177657,2,1,Ä¹Ë˜ara de vis,"ÄŒÂšarÃ„Âƒ de vis, ÄŒÂ›arÃ„Âƒ de vis, Paradis",r tara de vis tara de vis tara de vis paradis tara cea de vis tara ce doresc unde vreau sa locuiesc ,r tara de vis tara de vis tara de vis paradis tara cea de vis tara ce doresc unde vreau sa locuiesc ,0.99348103,1,0.338983051,validated
77936,153954,2,1,"Vino, Doamne!",Vine ziua fericitÃ„Âƒ,vine ziua fericita vine ziua mult dorita cand din nou ne om intalni vine ziua asteptata vine ziua mu,vine ziua fericita vine ziua mult dorita cand din nou ne om intalni vine ziua asteptata vine ziua mu,0.993416117,1,0.352941176,validated
